ticket_id,created_at,customer_id,customer_city,channel,priority,issue_type,assigned_agent,status,first_response_mins,resolution_hours,csat_score,reopened_flag,resolved_at,sla_target_hours,sla_met_flag,Month Name,Day of Week
70972,2024-10-01 00:34:00,2237,Zagazig,Phone,Medium,Delivery,Farah,Resolved,47.0,73.0,4.0,0,2024-10-04 01:34:00,48,0.0,October,Tuesday
70880,2024-12-16 22:39:00,2280,Zagazig,Chat,High,Delivery,Ali,Resolved,677.0,43.0,3.0,0,2024-12-18 17:39:00,24,0.0,December,Monday
71205,2024-12-05 06:57:00,2457,Mansoura,Chat,Low,Refund,Nada,Pending,50.0,,4.0,0,,72,,December,Thursday
71128,2024-11-13 04:53:00,2305,Cairo,Email,Medium,Billing,Nada,Pending,636.0,,4.0,1,,48,,November,Wednesday
70296,2025-02-25 10:51:00,2155,Tanta,Email,Critical,Refund,Farah,Resolved,285.0,35.0,5.0,0,2025-02-26 21:51:00,8,0.0,February,Tuesday
70227,2024-12-22 21:14:00,2211,Ismailia,Phone,High,Delivery,Ali,Resolved,636.0,147.0,4.0,0,2024-12-29 00:14:00,24,0.0,December,Sunday
71323,2024-09-26 07:20:00,2147,Mansoura,Portal,High,Delivery,Ali,Pending,13.0,103.0,4.0,0,,24,,September,Thursday
70249,2024-10-05 03:11:00,2487,Unknown,Chat,Medium,Refund,Ali,Resolved,616.0,59.0,4.0,0,2024-10-07 14:11:00,48,0.0,October,Saturday
70186,2024-09-24 01:46:00,2307,Alexandria,Email,Low,Technical,Omar,Resolved,234.0,5.0,4.0,0,2024-09-24 06:46:00,72,1.0,September,Tuesday
71551,2024-09-08 01:00:00,2443,Mansoura,Phone,Medium,Delivery,Mina,Resolved,315.0,73.0,5.0,1,2024-09-11 02:00:00,48,0.0,September,Sunday
71277,2024-10-03 16:43:00,2315,Suez,Portal,Low,Technical,Heba,Open,473.0,82.0,5.0,0,,72,,October,Thursday
70486,2024-11-12 15:43:00,2490,Alexandria,Chat,Medium,Complaint,Sara,Resolved,457.0,89.0,4.0,0,2024-11-16 08:43:00,48,0.0,November,Tuesday
71269,2024-10-07 11:17:00,2291,Ismailia,Phone,High,Refund,Nada,Resolved,186.0,48.0,5.0,0,2024-10-09 11:17:00,24,0.0,October,Monday
71366,2024-12-30 04:45:00,2010,Cairo,Phone,Medium,Billing,Farah,Resolved,162.0,123.0,4.0,0,2025-01-04 07:45:00,48,0.0,December,Monday
70494,2024-10-28 01:01:00,2428,Giza,Chat,High,Account,Nada,Open,353.0,,5.0,0,,24,,October,Monday
70304,2024-11-01 01:50:00,2008,Mansoura,Chat,Medium,Billing,Mina,Resolved,27.0,48.0,4.0,0,2024-11-03 01:50:00,48,1.0,November,Friday
71290,2024-09-27 09:51:00,2586,Suez,Portal,Low,Technical,Sara,Open,339.0,71.0,1.0,0,,72,,September,Friday
70347,2024-09-12 09:48:00,2334,Alexandria,Chat,Low,Billing,Sara,Resolved,261.0,82.0,4.0,0,2024-09-15 19:48:00,72,0.0,September,Thursday
70801,2025-02-01 08:49:00,2250,Suez,Chat,Medium,Complaint,Ali,Resolved,,109.0,5.0,0,2025-02-05 21:49:00,48,0.0,February,Saturday
71550,2024-11-24 03:43:00,2347,Giza,Portal,Low,Delivery,Farah,Resolved,277.0,147.0,5.0,0,2024-11-30 06:43:00,72,0.0,November,Sunday
70682,2024-10-16 22:47:00,2590,Ismailia,Chat,Medium,Account,Farah,Resolved,8.0,160.0,4.0,0,2024-10-23 14:47:00,48,0.0,October,Wednesday
71116,2025-01-22 00:47:00,2587,Zagazig,Chat,Low,Account,Omar,Closed,586.0,118.0,4.0,0,2025-01-26 22:47:00,72,0.0,January,Wednesday
70395,2025-01-27 18:14:00,2310,Ismailia,Email,Medium,Technical,Ali,Pending,473.0,,4.0,0,,48,,January,Monday
70684,2024-11-10 22:42:00,2257,Unknown,Portal,Low,Technical,Mina,Closed,28.0,136.0,4.0,0,2024-11-16 14:42:00,72,0.0,November,Sunday
70234,2024-11-20 13:15:00,2361,Zagazig,Chat,High,Technical,Unassigned,Closed,476.0,51.0,4.0,0,2024-11-22 16:15:00,24,0.0,November,Wednesday
71513,2025-01-14 12:09:00,2007,Suez,Chat,Low,Delivery,Youssef,Resolved,145.0,119.0,5.0,0,2025-01-19 11:09:00,72,0.0,January,Tuesday
70064,2024-09-25 01:25:00,2082,Giza,Phone,Low,Refund,Heba,Closed,18.0,152.0,5.0,0,2024-10-01 09:25:00,72,0.0,September,Wednesday
70834,2024-12-16 14:17:00,2515,Tanta,Phone,Medium,Refund,Mina,Resolved,391.0,88.0,5.0,0,2024-12-20 06:17:00,48,0.0,December,Monday
71355,2024-10-04 15:15:00,2096,Unknown,Email,Critical,Complaint,Omar,Closed,337.0,164.0,3.0,0,2024-10-11 11:15:00,8,0.0,October,Friday
70438,2024-11-26 23:04:00,2185,Cairo,Phone,Medium,Refund,Farah,Closed,279.0,97.0,3.0,0,2024-12-01 00:04:00,48,0.0,November,Tuesday
71451,2025-01-18 12:54:00,2459,Ismailia,Portal,Medium,Account,Sara,Closed,413.0,45.0,3.0,0,2025-01-20 09:54:00,48,1.0,January,Saturday
71301,2025-01-29 16:14:00,2309,Alexandria,Email,Low,Technical,Farah,Resolved,298.0,13.0,2.0,0,2025-01-30 05:14:00,72,1.0,January,Wednesday
71001,2024-10-25 12:50:00,2125,Cairo,Chat,Low,Delivery,Omar,Closed,489.0,121.0,4.0,0,2024-10-30 13:50:00,72,0.0,October,Friday
70098,2025-01-21 04:53:00,2168,Ismailia,Chat,High,Account,Farah,Pending,102.0,,3.0,0,,24,,January,Tuesday
70110,2024-09-24 23:07:00,2557,Cairo,Email,Low,Delivery,Omar,Resolved,626.0,6.0,3.0,0,2024-09-25 05:07:00,72,1.0,September,Tuesday
70056,2024-09-15 04:29:00,2082,Cairo,Portal,Low,Account,Youssef,Closed,464.0,121.0,3.0,0,2024-09-20 05:29:00,72,0.0,September,Sunday
71270,2024-10-15 06:08:00,2370,Cairo,Phone,Critical,Refund,Sara,Open,89.0,,2.0,0,,8,,October,Tuesday
70936,2024-12-05 22:46:00,2201,Giza,Chat,Low,Refund,Ali,Open,515.0,,4.0,0,,72,,December,Thursday
70619,2024-10-14 08:56:00,2286,Zagazig,Chat,High,Billing,Youssef,Closed,643.0,164.0,5.0,0,2024-10-21 04:56:00,24,0.0,October,Monday
71485,2025-01-30 15:30:00,2421,Tanta,Portal,Medium,Billing,Ali,Resolved,431.0,99.0,4.0,0,2025-02-03 18:30:00,48,0.0,January,Thursday
71291,2024-10-16 04:24:00,2557,Suez,Chat,Medium,Billing,Ali,Resolved,389.0,11.0,3.0,0,2024-10-16 15:24:00,48,1.0,October,Wednesday
70513,2024-09-03 02:31:00,2097,Cairo,Phone,High,Billing,Farah,Closed,384.0,58.0,4.0,0,2024-09-05 12:31:00,24,0.0,September,Tuesday
71536,2024-11-06 06:56:00,2507,Ismailia,Chat,Medium,Technical,Farah,Closed,618.0,43.0,5.0,0,2024-11-08 01:56:00,48,1.0,November,Wednesday
70120,2024-12-21 17:57:00,2001,Tanta,Chat,Medium,Complaint,Ali,Closed,21.0,77.0,4.0,0,2024-12-24 22:57:00,48,0.0,December,Saturday
71456,2024-09-20 00:45:00,2222,Tanta,Chat,High,Billing,Sara,Closed,31.0,124.0,4.0,0,2024-09-25 04:45:00,24,0.0,September,Friday
70517,2024-09-09 23:25:00,2268,Cairo,Email,Medium,Technical,Heba,Resolved,509.0,8.0,4.0,0,2024-09-10 07:25:00,48,1.0,September,Monday
71472,2024-12-17 21:24:00,2372,Tanta,Chat,Medium,Billing,Nada,Resolved,339.0,132.0,2.0,0,2024-12-23 09:24:00,48,0.0,December,Tuesday
70959,2024-11-22 03:32:00,2273,Ismailia,Email,High,Account,Farah,Resolved,313.0,75.0,4.0,0,2024-11-25 06:32:00,24,0.0,November,Friday
70272,2025-02-06 23:47:00,2131,Zagazig,Portal,Low,Technical,Omar,Pending,342.0,,4.0,0,,72,,February,Thursday
70835,2024-09-03 04:52:00,2136,Tanta,Portal,Critical,Technical,Heba,Resolved,170.0,156.0,4.0,0,2024-09-09 16:52:00,8,0.0,September,Tuesday
71541,2025-02-18 22:28:00,2286,Suez,Email,High,Technical,Nada,Closed,198.0,153.0,4.0,0,2025-02-25 07:28:00,24,0.0,February,Tuesday
70555,2025-01-11 06:34:00,2494,Zagazig,Portal,Medium,Account,Youssef,Pending,151.0,,5.0,0,,48,,January,Saturday
70333,2024-10-07 23:14:00,2506,Giza,Chat,Low,Account,Farah,Pending,503.0,151.0,4.0,0,,72,,October,Monday
71286,2024-11-05 18:00:00,2173,Suez,Portal,Medium,Billing,Mina,Resolved,465.0,143.0,3.0,1,2024-11-11 17:00:00,48,0.0,November,Tuesday
70602,2025-02-18 07:33:00,2423,Ismailia,Portal,Low,Account,Farah,Closed,556.0,108.0,4.0,0,2025-02-22 19:33:00,72,0.0,February,Tuesday
71590,2025-01-18 04:46:00,2212,Cairo,Phone,Low,Refund,Sara,Resolved,52.0,142.0,3.0,0,2025-01-24 02:46:00,72,0.0,January,Saturday
70217,2024-09-05 22:24:00,2098,Alexandria,Chat,Low,Technical,Sara,Resolved,44.0,18.0,4.0,0,2024-09-06 16:24:00,72,1.0,September,Thursday
71356,2024-09-24 09:31:00,2339,Tanta,Chat,Medium,Refund,Sara,Resolved,380.0,56.0,4.0,0,2024-09-26 17:31:00,48,0.0,September,Tuesday
71308,2025-01-26 16:46:00,2431,Zagazig,Phone,High,Account,Nada,Resolved,579.0,54.0,2.0,0,2025-01-28 22:46:00,24,0.0,January,Sunday
70577,2024-11-02 08:29:00,2296,Cairo,Chat,Critical,Account,Mina,Resolved,117.0,16.0,2.0,0,2024-11-03 00:29:00,8,0.0,November,Saturday
70115,2025-01-10 15:24:00,2100,Mansoura,Chat,Low,Technical,Mina,Closed,445.0,34.0,5.0,0,2025-01-12 01:24:00,72,1.0,January,Friday
71491,2024-09-08 00:28:00,2558,Tanta,Chat,Low,Account,Youssef,Resolved,643.0,38.0,5.0,0,2024-09-09 14:28:00,72,1.0,September,Sunday
70888,2024-11-22 09:52:00,2159,Ismailia,Chat,Low,Complaint,Nada,Open,685.0,29.0,5.0,0,,72,,November,Friday
71370,2025-01-23 17:42:00,2001,Alexandria,Chat,Medium,Refund,Farah,Resolved,531.0,137.0,5.0,0,2025-01-29 10:42:00,48,0.0,January,Thursday
71184,2024-09-10 20:02:00,2038,Tanta,Email,Medium,Refund,Heba,Closed,279.0,60.0,4.0,0,2024-09-13 08:02:00,48,0.0,September,Tuesday
70446,2024-12-30 00:42:00,2268,Mansoura,Phone,High,Delivery,Heba,Open,181.0,,4.0,0,,24,,December,Monday
70007,2025-02-04 21:01:00,2510,Cairo,Phone,Critical,Account,Farah,Resolved,515.0,104.0,1.0,0,2025-02-09 05:01:00,8,0.0,February,Tuesday
71046,2025-02-27 20:39:00,2353,Zagazig,Email,High,Account,Youssef,Open,271.0,,1.0,0,,24,,February,Thursday
71206,2025-01-18 19:53:00,2336,Ismailia,Portal,Medium,Technical,Ali,Resolved,204.0,21.0,4.0,0,2025-01-19 16:53:00,48,1.0,January,Saturday
71533,2024-10-10 12:44:00,2253,Tanta,Portal,Low,Billing,Mina,Open,531.0,,4.0,0,,72,,October,Thursday
70825,2024-10-14 14:42:00,2324,Suez,Email,High,Delivery,Sara,Open,648.0,,4.0,0,,24,,October,Monday
70074,2024-09-27 19:44:00,2150,Cairo,Chat,Low,Account,Ali,Resolved,162.0,22.0,4.0,0,2024-09-28 17:44:00,72,1.0,September,Friday
71562,2024-11-28 19:40:00,2331,Mansoura,Portal,Medium,Account,Farah,Open,57.0,156.0,4.0,0,,48,,November,Thursday
70423,2025-02-18 10:30:00,2410,Unknown,Portal,Low,Account,Farah,Resolved,671.0,72.0,5.0,0,2025-02-21 10:30:00,72,1.0,February,Tuesday
70571,2025-01-02 13:41:00,2167,Ismailia,Chat,Medium,Billing,Sara,Pending,29.0,31.0,5.0,0,,48,,January,Thursday
70805,2024-12-22 09:34:00,2287,Tanta,Phone,High,Billing,Youssef,Resolved,207.0,95.0,3.0,0,2024-12-26 08:34:00,24,0.0,December,Sunday
71107,2024-12-15 19:33:00,2281,Giza,Portal,Medium,Delivery,Mina,Resolved,558.0,14.0,4.0,0,2024-12-16 09:33:00,48,1.0,December,Sunday
70821,2025-01-15 20:28:00,2349,Zagazig,Portal,Medium,Refund,Ali,Resolved,153.0,4.0,4.0,0,2025-01-16 00:28:00,48,1.0,January,Wednesday
71497,2024-10-28 00:11:00,2097,Zagazig,Chat,Low,Technical,Youssef,Resolved,399.0,54.0,4.0,0,2024-10-30 06:11:00,72,1.0,October,Monday
70785,2024-10-18 13:38:00,2096,Alexandria,Email,Low,Billing,Farah,Closed,528.0,75.0,3.0,0,2024-10-21 16:38:00,72,0.0,October,Friday
70533,2024-11-05 01:43:00,2439,Alexandria,Email,Medium,Billing,Farah,Open,585.0,126.0,4.0,0,,48,,November,Tuesday
70508,2025-01-13 19:25:00,2072,Tanta,Email,Low,Account,Heba,Resolved,719.0,59.0,4.0,0,2025-01-16 06:25:00,72,1.0,January,Monday
71276,2025-02-15 21:27:00,2339,Alexandria,Phone,Medium,Account,Sara,Open,665.0,,5.0,0,,48,,February,Saturday
70381,2025-02-14 15:20:00,2450,Zagazig,Phone,Critical,Refund,Ali,Closed,108.0,120.0,5.0,0,2025-02-19 15:20:00,8,0.0,February,Friday
70081,2024-11-16 23:07:00,2450,Mansoura,Portal,Medium,Account,Farah,Resolved,562.0,78.0,4.0,1,2024-11-20 05:07:00,48,0.0,November,Saturday
70995,2024-09-29 02:25:00,2069,Tanta,Phone,High,Complaint,Heba,Resolved,113.0,19.0,3.0,0,2024-09-29 21:25:00,24,1.0,September,Sunday
70717,2025-01-12 17:38:00,2576,Cairo,Email,Low,Complaint,Youssef,Resolved,568.0,52.0,4.0,0,2025-01-14 21:38:00,72,1.0,January,Sunday
70583,2024-10-07 20:52:00,2336,Alexandria,Phone,Critical,Refund,Youssef,Resolved,686.0,6.0,4.0,1,2024-10-08 02:52:00,8,1.0,October,Monday
70505,2024-12-16 08:42:00,2001,Alexandria,Chat,Low,Delivery,Ali,Resolved,235.0,102.0,1.0,1,2024-12-20 14:42:00,72,0.0,December,Monday
71121,2024-10-07 19:33:00,2337,Cairo,Phone,Low,Refund,Omar,Open,227.0,,5.0,0,,72,,October,Monday
71507,2025-02-26 16:16:00,2428,Alexandria,Chat,Medium,Complaint,Mina,Closed,184.0,137.0,5.0,0,2025-03-04 09:16:00,48,0.0,February,Wednesday
70706,2024-10-20 15:06:00,2026,Zagazig,Chat,High,Complaint,Ali,Open,699.0,166.0,4.0,0,,24,,October,Sunday
70756,2024-10-18 18:00:00,2471,Cairo,Portal,Low,Account,Omar,Open,412.0,,4.0,0,,72,,October,Friday
70149,2024-11-14 17:44:00,2403,Mansoura,Chat,Medium,Delivery,Heba,Resolved,247.0,48.0,5.0,0,2024-11-16 17:44:00,48,1.0,November,Thursday
71146,2024-10-08 21:08:00,2084,Giza,Chat,Medium,Complaint,Nada,Closed,651.0,85.0,4.0,0,2024-10-12 10:08:00,48,0.0,October,Tuesday
70020,2025-02-14 04:37:00,2017,Zagazig,Email,Low,Technical,Nada,Pending,167.0,,4.0,0,,72,,February,Friday
70541,2024-12-21 18:14:00,2442,Giza,Email,Medium,Account,Heba,Resolved,133.0,38.0,4.0,0,2024-12-23 08:14:00,48,1.0,December,Saturday
70022,2025-02-04 11:13:00,2167,Mansoura,Portal,Low,Delivery,Omar,Resolved,638.0,64.0,3.0,0,2025-02-07 03:13:00,72,1.0,February,Tuesday
71414,2024-11-14 12:15:00,2425,Cairo,Phone,Medium,Complaint,Mina,Resolved,500.0,23.0,4.0,0,2024-11-15 11:15:00,48,1.0,November,Thursday
70539,2024-11-08 12:54:00,2370,Suez,Chat,Low,Account,Youssef,Open,462.0,,4.0,0,,72,,November,Friday
70931,2024-11-21 18:07:00,2080,Suez,Portal,Low,Refund,Ali,Resolved,449.0,122.0,5.0,0,2024-11-26 20:07:00,72,0.0,November,Thursday
70487,2025-01-02 17:31:00,2518,Zagazig,Email,Medium,Account,Mina,Open,641.0,20.0,5.0,0,,48,,January,Thursday
70656,2025-02-19 19:35:00,2290,Alexandria,Portal,Low,Delivery,Youssef,Resolved,280.0,124.0,3.0,1,2025-02-24 23:35:00,72,0.0,February,Wednesday
71122,2024-12-13 05:31:00,2058,Mansoura,Portal,Low,Account,Youssef,Resolved,137.0,110.0,4.0,0,2024-12-17 19:31:00,72,0.0,December,Friday
70588,2024-11-21 14:22:00,2557,Tanta,Email,Medium,Complaint,Omar,Open,305.0,,4.0,0,,48,,November,Thursday
70789,2024-09-13 04:37:00,2047,Zagazig,Chat,Medium,Complaint,Nada,Pending,232.0,,4.0,1,,48,,September,Friday
71035,2024-12-11 00:58:00,2099,Tanta,Email,High,Complaint,Mina,Closed,472.0,52.0,1.0,0,2024-12-13 04:58:00,24,0.0,December,Wednesday
70672,2024-09-11 04:05:00,2046,Suez,Email,Low,Delivery,Omar,Pending,690.0,123.0,3.0,0,,72,,September,Wednesday
70999,2024-12-21 14:41:00,2404,Tanta,Email,Medium,Technical,Farah,Open,682.0,,5.0,1,,48,,December,Saturday
70642,2024-12-15 07:44:00,2459,Cairo,Email,Low,Delivery,Ali,Pending,76.0,99.0,5.0,0,,72,,December,Sunday
70944,2024-09-29 11:14:00,2515,Suez,Chat,Medium,Account,Omar,Resolved,202.0,40.0,4.0,0,2024-10-01 03:14:00,48,1.0,September,Sunday
70819,2024-10-21 23:48:00,2362,Giza,Chat,Medium,Complaint,Mina,Resolved,370.0,40.0,5.0,0,2024-10-23 15:48:00,48,1.0,October,Monday
71415,2024-12-01 17:20:00,2050,Suez,Phone,Low,Complaint,Nada,Resolved,449.0,159.0,4.0,1,2024-12-08 08:20:00,72,0.0,December,Sunday
71019,2024-09-13 01:39:00,2153,Ismailia,Email,Critical,Refund,Ali,Closed,601.0,150.0,4.0,0,2024-09-19 07:39:00,8,0.0,September,Friday
71315,2024-11-05 18:14:00,2262,Mansoura,Chat,Medium,Technical,Mina,Pending,497.0,,5.0,0,,48,,November,Tuesday
71124,2024-12-12 20:46:00,2382,Cairo,Portal,Medium,Refund,Omar,Resolved,152.0,45.0,4.0,0,2024-12-14 17:46:00,48,1.0,December,Thursday
70352,2024-10-31 19:56:00,2201,Ismailia,Chat,Low,Delivery,Ali,Open,267.0,72.0,4.0,0,,72,,October,Thursday
71426,2024-10-21 23:05:00,2055,Zagazig,Phone,Medium,Account,Mina,Resolved,623.0,65.0,4.0,1,2024-10-24 16:05:00,48,0.0,October,Monday
71012,2024-10-20 21:58:00,2245,Zagazig,Phone,Low,Refund,Farah,Pending,211.0,,4.0,0,,72,,October,Sunday
71421,2024-12-09 20:14:00,2208,Tanta,Chat,High,Technical,Heba,Resolved,693.0,89.0,3.0,0,2024-12-13 13:14:00,24,0.0,December,Monday
71298,2024-12-08 06:58:00,2590,Tanta,Email,Low,Refund,Nada,Resolved,448.0,87.0,3.0,0,2024-12-11 21:58:00,72,0.0,December,Sunday
70761,2024-09-05 13:58:00,2595,Giza,Chat,Medium,Account,Nada,Resolved,700.0,29.0,5.0,0,2024-09-06 18:58:00,48,1.0,September,Thursday
70061,2024-11-01 19:16:00,2245,Giza,Chat,Low,Complaint,Sara,Resolved,223.0,85.0,5.0,0,2024-11-05 08:16:00,72,0.0,November,Friday
70353,2024-09-15 08:06:00,2322,Mansoura,Chat,High,Complaint,Farah,Open,316.0,,5.0,0,,24,,September,Sunday
70316,2024-11-14 00:18:00,2097,Mansoura,Chat,Medium,Delivery,Heba,Closed,,53.0,4.0,0,2024-11-16 05:18:00,48,0.0,November,Thursday
70690,2025-02-24 20:58:00,2502,Suez,Portal,Low,Account,Omar,Closed,149.0,85.0,5.0,0,2025-02-28 09:58:00,72,0.0,February,Monday
70552,2024-11-14 09:58:00,2050,Mansoura,Email,Medium,Complaint,Mina,Pending,304.0,,4.0,0,,48,,November,Thursday
71598,2025-02-01 11:31:00,2564,Cairo,Chat,Low,Account,Nada,Resolved,25.0,128.0,5.0,0,2025-02-06 19:31:00,72,0.0,February,Saturday
70984,2025-02-16 08:55:00,2358,Suez,Portal,Medium,Billing,Youssef,Resolved,189.0,77.0,4.0,0,2025-02-19 13:55:00,48,0.0,February,Sunday
70058,2025-01-31 00:57:00,2487,Cairo,Phone,Low,Account,Nada,Resolved,251.0,78.0,4.0,0,2025-02-03 06:57:00,72,0.0,January,Friday
70741,2024-12-05 13:12:00,2016,Zagazig,Email,Low,Complaint,Nada,Pending,176.0,,4.0,0,,72,,December,Thursday
70432,2024-11-22 14:49:00,2462,Alexandria,Phone,Low,Account,Heba,Resolved,339.0,160.0,5.0,0,2024-11-29 06:49:00,72,0.0,November,Friday
70133,2024-09-23 03:31:00,2281,Zagazig,Email,Medium,Complaint,Farah,Resolved,373.0,122.0,4.0,0,2024-09-28 05:31:00,48,0.0,September,Monday
71569,2024-10-09 15:12:00,2283,Cairo,Chat,Low,Complaint,Youssef,Resolved,294.0,165.0,5.0,0,2024-10-16 12:12:00,72,0.0,October,Wednesday
70822,2024-12-08 12:34:00,2312,Mansoura,Chat,Critical,Account,Farah,Resolved,326.0,37.0,4.0,0,2024-12-10 01:34:00,8,0.0,December,Sunday
71147,2025-01-21 14:34:00,2259,Mansoura,Phone,Medium,Refund,Heba,Pending,17.0,29.0,5.0,0,,48,,January,Tuesday
71021,2024-11-11 02:45:00,2461,Ismailia,Chat,Low,Complaint,Farah,Resolved,341.0,158.0,4.0,0,2024-11-17 16:45:00,72,0.0,November,Monday
70197,2024-09-21 17:59:00,2442,Giza,Email,Low,Billing,Sara,Pending,663.0,145.0,5.0,0,,72,,September,Saturday
71082,2024-11-14 17:02:00,2071,Giza,Email,Critical,Refund,Mina,Resolved,490.0,38.0,3.0,0,2024-11-16 07:02:00,8,0.0,November,Thursday
70507,2025-02-06 15:44:00,2058,Mansoura,Email,Medium,Account,Youssef,Resolved,298.0,166.0,4.0,0,2025-02-13 13:44:00,48,0.0,February,Thursday
71486,2024-10-27 18:49:00,2569,Tanta,Chat,Low,Refund,Omar,Closed,437.0,131.0,4.0,0,2024-11-02 05:49:00,72,0.0,October,Sunday
71409,2025-01-10 05:34:00,2543,Alexandria,Email,High,Account,Mina,Resolved,21.0,166.0,1.0,0,2025-01-17 03:34:00,24,0.0,January,Friday
70950,2024-10-24 23:59:00,2039,Suez,Chat,Medium,Technical,Nada,Open,374.0,,4.0,0,,48,,October,Thursday
70338,2025-02-24 15:22:00,2197,Suez,Portal,Critical,Refund,Farah,Pending,535.0,,5.0,1,,8,,February,Monday
70109,2024-09-23 07:46:00,2448,Ismailia,Email,Low,Delivery,Mina,Open,119.0,,5.0,0,,72,,September,Monday
71041,2024-12-09 14:10:00,2525,Tanta,Portal,Low,Billing,Omar,Resolved,110.0,91.0,4.0,0,2024-12-13 09:10:00,72,0.0,December,Monday
71386,2025-01-02 15:12:00,2232,Alexandria,Email,Low,Account,Ali,Open,694.0,,4.0,1,,72,,January,Thursday
71377,2025-01-20 22:06:00,2516,Suez,Phone,Low,Complaint,Sara,Open,48.0,120.0,5.0,1,,72,,January,Monday
70073,2025-01-17 16:14:00,2192,Cairo,Email,Low,Refund,Heba,Closed,11.0,74.0,3.0,0,2025-01-20 18:14:00,72,0.0,January,Friday
71460,2024-09-26 13:40:00,2419,Tanta,Phone,Medium,Account,Farah,Resolved,63.0,119.0,5.0,0,2024-10-01 12:40:00,48,0.0,September,Thursday
71429,2024-12-26 08:27:00,2337,Alexandria,Phone,Low,Refund,Heba,Resolved,178.0,88.0,5.0,0,2024-12-30 00:27:00,72,0.0,December,Thursday
71584,2024-12-22 18:51:00,2422,Alexandria,Portal,Low,Delivery,Nada,Resolved,144.0,138.0,5.0,0,2024-12-28 12:51:00,72,0.0,December,Sunday
70692,2024-12-11 00:18:00,2458,Alexandria,Email,Low,Billing,Sara,Resolved,603.0,63.0,4.0,0,2024-12-13 15:18:00,72,1.0,December,Wednesday
71322,2025-02-19 08:00:00,2077,Giza,Portal,Critical,Account,Nada,Resolved,135.0,116.0,4.0,1,2025-02-24 04:00:00,8,0.0,February,Wednesday
70994,2025-01-11 14:22:00,2371,Cairo,Chat,High,Billing,Youssef,Open,117.0,82.0,4.0,0,,24,,January,Saturday
71382,2024-10-27 12:35:00,2288,Alexandria,Email,High,Delivery,Omar,Resolved,284.0,137.0,5.0,0,2024-11-02 05:35:00,24,0.0,October,Sunday
70346,2025-02-26 22:52:00,2079,Tanta,Email,Medium,Billing,Heba,Resolved,341.0,137.0,4.0,0,2025-03-04 15:52:00,48,0.0,February,Wednesday
71588,2025-01-23 12:16:00,2356,Cairo,Portal,Low,Delivery,Nada,Open,394.0,149.0,5.0,1,,72,,January,Thursday
71412,2024-12-09 22:37:00,2367,Mansoura,Portal,Critical,Refund,Ali,Resolved,577.0,28.0,4.0,0,2024-12-11 02:37:00,8,0.0,December,Monday
70895,2025-01-10 17:07:00,2420,Cairo,Chat,Medium,Complaint,Farah,Open,107.0,57.0,4.0,0,,48,,January,Friday
71372,2024-12-25 11:22:00,2587,Tanta,Email,Medium,Complaint,Heba,Closed,453.0,72.0,4.0,1,2024-12-28 11:22:00,48,0.0,December,Wednesday
70575,2024-11-29 16:38:00,2008,Tanta,Portal,High,Billing,Youssef,Resolved,591.0,167.0,5.0,0,2024-12-06 15:38:00,24,0.0,November,Friday
70391,2024-10-11 14:32:00,2257,Cairo,Phone,Medium,Complaint,Nada,Resolved,155.0,149.0,5.0,0,2024-10-17 19:32:00,48,0.0,October,Friday
70765,2024-12-07 02:20:00,2130,Ismailia,Email,Low,Delivery,Mina,Resolved,239.0,121.0,4.0,0,2024-12-12 03:20:00,72,0.0,December,Saturday
70212,2025-02-24 19:55:00,2486,Giza,Chat,Medium,Account,Ali,Closed,448.0,142.0,5.0,0,2025-03-02 17:55:00,48,0.0,February,Monday
71453,2024-11-03 21:03:00,2271,Tanta,Phone,High,Technical,Sara,Closed,645.0,95.0,5.0,0,2024-11-07 20:03:00,24,0.0,November,Sunday
71285,2024-12-07 18:42:00,2536,Alexandria,Chat,Medium,Refund,Omar,Resolved,40.0,13.0,4.0,0,2024-12-08 07:42:00,48,1.0,December,Saturday
70218,2024-12-02 22:00:00,2291,Unknown,Email,Low,Technical,Heba,Resolved,277.0,159.0,4.0,0,2024-12-09 13:00:00,72,0.0,December,Monday
70334,2024-10-13 12:52:00,2401,Zagazig,Phone,Low,Refund,Youssef,Resolved,385.0,24.0,2.0,0,2024-10-14 12:52:00,72,1.0,October,Sunday
70011,2024-09-27 15:26:00,2029,Alexandria,Chat,Low,Complaint,Nada,Pending,467.0,,4.0,1,,72,,September,Friday
70171,2024-09-20 08:42:00,2323,Suez,Portal,High,Complaint,Youssef,Resolved,129.0,108.0,4.0,0,2024-09-24 20:42:00,24,0.0,September,Friday
70405,2024-09-05 08:32:00,2323,Mansoura,Phone,Critical,Complaint,Mina,Resolved,9.0,129.0,4.0,0,2024-09-10 17:32:00,8,0.0,September,Thursday
71482,2024-12-09 08:20:00,2467,Cairo,Phone,Medium,Refund,Farah,Resolved,412.0,134.0,4.0,0,2024-12-14 22:20:00,48,0.0,December,Monday
70232,2024-10-31 06:13:00,2418,Cairo,Email,Medium,Delivery,Heba,Resolved,159.0,101.0,4.0,0,2024-11-04 11:13:00,48,0.0,October,Thursday
71407,2025-01-10 03:55:00,2340,Alexandria,Portal,Medium,Billing,Farah,Resolved,148.0,128.0,1.0,0,2025-01-15 11:55:00,48,0.0,January,Friday
70808,2025-02-24 19:45:00,2188,Alexandria,Chat,Low,Delivery,Nada,Open,594.0,69.0,5.0,0,,72,,February,Monday
