ticket_id,created_at,customer_id,customer_city,channel,priority,issue_type,assigned_agent,status,first_response_mins,resolution_hours,csat_score,reopened_flag,resolved_at,sla_target_hours,sla_met_flag
71323,2024-09-26 07:20:00,2147,Mansoura,Portal,High,Delivery,ali,  PENDING ,13.0,103.0,,0,,24.0,0.0
70249,2024-10-05 03:11:00,2487,,Chat,Medium,Refund,Ali,Resolved,616.0,59.0,4.0,0,2024-10-07 14:11:00,48.0,0.0
70186,2024-09-24 01:46:00,2307,Alexandria,EMAIL,Low,Technical,Omar,resolved,234.0,5.0,4.0,0,2024-09-24 06:46:00,72.0,1.0
71551,2024-09-08 01:00:00,2443,Mansoura,  Phone ,Medium,  DELIVERY ,  mina ,resolved,315.0,73.0,5.0,1,2024-09-11 02:00:00,48.0,0.0
71277,2024-10-03 16:43:00,2315,  suez ,  Portal ,Low,TECHNICAL,Heba,OPEN,473.0,82.0,5.0,0,,72.0,0.0
70486,2024-11-12 15:43:00,2490,  Alexandria ,Chat,Medium,Complaint,sara,Resolved,457.0,89.0,,0,2024-11-16 08:43:00,48.0,0.0
71269,2024-10-07 11:17:00,2291,Ismailia,phone,High,Refund,  Nada ,  Resolved ,186.0,48.0,5.0,0,2024-10-09 11:17:00,24.0,0.0
71366,2024-12-30 04:45:00,2010,  Cairo ,Phone,Medium,  billing ,farah,Resolved,162.0,123.0,,0,2025-01-04 07:45:00,48.0,0.0
70494,2024-10-28 01:01:00,2428,Giza,Chat,  HIGH ,Account,  Nada ,Open,353.0,,5.0,0,,24.0,
70304,2024-11-01 01:50:00,2008,Mansoura,Chat,Medium,Billing,MINA,resolved,27.0,48.0,4.0,0,2024-11-03 01:50:00,48.0,1.0
71290,2024-09-27 09:51:00,2586,suez,  portal ,LOW,TECHNICAL,  Sara ,Open,339.0,71.0,1.0,0,,72.0,0.0
70347,2024-09-12 09:48:00,2334,Alexandria,CHAT,  Low ,Billing,Sara,Resolved,261.0,82.0,4.0,0,2024-09-15 19:48:00,72.0,0.0
70801,2025-02-01 08:49:00,2250,Suez,  Chat ,Medium,Complaint,Ali,Resolved,-5.0,109.0,5.0,0,2025-02-05 21:49:00,48.0,0.0
71550,2024-11-24 03:43:00,2347,Giza,  Portal ,Low,Delivery,Farah,Resolved,277.0,147.0,5.0,0,2024-11-30 06:43:00,72.0,0.0
70682,2024-10-16 22:47:00,2590,Ismailia,  Chat ,Medium,Account,  Farah ,Resolved,8.0,160.0,4.0,0,2024-10-23 14:47:00,48.0,0.0
71116,2025-01-22 00:47:00,2587,  ZAGAZIG ,Chat,LOW,Account,Omar,Closed,586.0,118.0,,0,2025-01-26 22:47:00,72.0,0.0
70395,2025-01-27 18:14:00,2310,Ismailia,email,Medium,  TECHNICAL ,Ali,pending,473.0,,4.0,0,,48.0,
70684,2024-11-10 22:42:00,2257,,Portal,Low,Technical,Mina,  Closed ,28.0,136.0,,0,2024-11-16 14:42:00,72.0,0.0
70234,2024-11-20 13:15:00,2361,zagazig,Chat,High,  Technical ,,Closed,476.0,51.0,,0,2024-11-22 16:15:00,24.0,0.0
71513,2025-01-14 12:09:00,2007,Suez,Chat,low,Delivery,Youssef,Resolved,145.0,119.0,5.0,0,2025-01-19 11:09:00,72.0,0.0
70064,2024-09-25 01:25:00,2082,Giza,Phone,  LOW ,Refund,Heba,CLOSED,18.0,152.0,5.0,0,2024-10-01 09:25:00,72.0,0.0
70834,2024-12-16 14:17:00,2515,Tanta,Phone,MEDIUM,Refund,  Mina ,Resolved,391.0,88.0,5.0,0,2024-12-20 06:17:00,48.0,0.0
71355,2024-10-04 15:15:00,2096,,Email,CRITICAL,Complaint,  Omar ,Closed,337.0,164.0,3.0,0,2024-10-11 11:15:00,8.0,0.0
70438,2024-11-26 23:04:00,2185,Cairo,PHONE,Medium,Refund,farah,Closed,279.0,97.0,3.0,0,2024-12-01 00:04:00,48.0,0.0
71451,2025-01-18 12:54:00,2459,Ismailia,Portal,medium,Account,SARA,Closed,413.0,45.0,3.0,0,2025-01-20 09:54:00,48.0,1.0
71301,2025-01-29 16:14:00,2309,Alexandria,  Email ,Low,  TECHNICAL ,Farah,RESOLVED,298.0,13.0,2.0,0,2025-01-30 05:14:00,72.0,1.0
71001,2024-10-25 12:50:00,2125,Cairo,Chat,Low,Delivery,Omar,Closed,489.0,121.0,4.0,0,2024-10-30 13:50:00,72.0,0.0
70098,2025-01-21 04:53:00,2168,Ismailia,Chat,High,  account ,farah,Pending,102.0,,3.0,0,,24.0,
70110,2024-09-24 23:07:00,2557,Cairo,Email,Low,Delivery,Omar,resolved,626.0,6.0,3.0,0,2024-09-25 05:07:00,72.0,1.0
70056,2024-09-15 04:29:00,2082,Cairo,Portal,Low,Account,  Youssef ,Closed,464.0,121.0,3.0,0,2024-09-20 05:29:00,72.0,0.0
71270,2024-10-15 06:08:00,2370,Cairo,Phone,Critical,refund,  Sara ,Open,89.0,,2.0,0,,8.0,
70936,2024-12-05 22:46:00,2201,Giza,Chat,low,refund,Ali,Open,515.0,,4.0,0,,72.0,
70619,2024-10-14 08:56:00,2286,  Zagazig ,Chat,High,Billing,Youssef,closed,643.0,164.0,5.0,0,2024-10-21 04:56:00,24.0,0.0
71485,2025-01-30 15:30:00,2421,tanta,Portal,Medium,Billing,Ali,Resolved,431.0,99.0,4.0,0,2025-02-03 18:30:00,48.0,0.0
71291,2024-10-16 04:24:00,2557,SUEZ,Chat,  medium ,billing,Ali,RESOLVED,389.0,11.0,3.0,0,2024-10-16 15:24:00,48.0,1.0
70513,2024-09-03 02:31:00,2097,  Cairo ,phone,High,Billing,Farah,  Closed ,384.0,58.0,,0,2024-09-05 12:31:00,24.0,0.0
71536,2024-11-06 06:56:00,2507,Ismailia,  Chat ,  Medium ,Technical,Farah,Closed,618.0,43.0,5.0,0,2024-11-08 01:56:00,48.0,1.0
70120,2024-12-21 17:57:00,2001,Tanta,  Chat ,Medium,Complaint,Ali,Closed,21.0,77.0,4.0,0,2024-12-24 22:57:00,48.0,0.0
71456,2024-09-20 00:45:00,2222,TANTA,Chat,  High ,billing,Sara,  Closed ,31.0,124.0,4.0,0,2024-09-25 04:45:00,24.0,0.0
70517,2024-09-09 23:25:00,2268,Cairo,Email,Medium,Technical,Heba,Resolved,509.0,8.0,,0,2024-09-10 07:25:00,48.0,1.0
71472,2024-12-17 21:24:00,2372,Tanta,Chat,Medium,Billing,Nada,  Resolved ,339.0,132.0,2.0,0,2024-12-23 09:24:00,48.0,0.0
70959,2024-11-22 03:32:00,2273,Ismailia,EMAIL,  High ,account,Farah,RESOLVED,313.0,75.0,4.0,0,2024-11-25 06:32:00,24.0,0.0
70272,2025-02-06 23:47:00,2131,Zagazig,Portal,Low,Technical,Omar,Pending,342.0,,,0,,72.0,
70835,2024-09-03 04:52:00,2136,tanta,PORTAL,Critical,  Technical ,HEBA,  Resolved ,170.0,156.0,4.0,0,2024-09-09 16:52:00,8.0,0.0
71541,2025-02-18 22:28:00,2286,  SUEZ ,Email,HIGH,TECHNICAL,  Nada ,  Closed ,198.0,153.0,4.0,0,2025-02-25 07:28:00,24.0,0.0
70555,2025-01-11 06:34:00,2494,ZAGAZIG,portal,  Medium ,Account,Youssef,Pending,151.0,,5.0,0,,48.0,
70333,2024-10-07 23:14:00,2506,  Giza ,  Chat ,Low,Account,Farah,Pending,503.0,151.0,,0,,72.0,0.0
71286,2024-11-05 18:00:00,2173,Suez,  portal ,Medium,Billing,Mina,Resolved,465.0,143.0,3.0,1,2024-11-11 17:00:00,48.0,0.0
70602,2025-02-18 07:33:00,2423,Ismailia,PORTAL,  Low ,account,Farah,closed,556.0,108.0,4.0,0,2025-02-22 19:33:00,72.0,0.0
71590,2025-01-18 04:46:00,2212,  Cairo ,  Phone ,low,Refund,Sara,resolved,52.0,142.0,3.0,0,2025-01-24 02:46:00,72.0,0.0
70217,2024-09-05 22:24:00,2098,Alexandria,Chat,Low,Technical,Sara,  Resolved ,44.0,18.0,4.0,0,2024-09-06 16:24:00,72.0,1.0
71356,2024-09-24 09:31:00,2339,Tanta,CHAT,Medium,REFUND,  Sara ,Resolved,380.0,56.0,,0,2024-09-26 17:31:00,48.0,0.0
71308,2025-01-26 16:46:00,2431,Zagazig,Phone,High,Account,Nada,Resolved,579.0,54.0,2.0,0,2025-01-28 22:46:00,24.0,0.0
70577,2024-11-02 08:29:00,2296,Cairo,chat,Critical,Account,Mina,Resolved,117.0,16.0,2.0,0,2024-11-03 00:29:00,8.0,0.0
70115,2025-01-10 15:24:00,2100,Mansoura,CHAT,Low,Technical,mina,closed,445.0,34.0,5.0,0,2025-01-12 01:24:00,72.0,1.0
71491,2024-09-08 00:28:00,2558,Tanta,chat,Low,Account,Youssef,Resolved,643.0,38.0,5.0,0,2024-09-09 14:28:00,72.0,1.0
70888,2024-11-22 09:52:00,2159,Ismailia,Chat,LOW,Complaint,Nada,Open,685.0,29.0,5.0,0,,72.0,0.0
71370,2025-01-23 17:42:00,2001,ALEXANDRIA,chat,Medium,Refund,Farah,Resolved,531.0,137.0,5.0,0,2025-01-29 10:42:00,48.0,0.0
71184,2024-09-10 20:02:00,2038,  Tanta ,  Email ,Medium,Refund,Heba,Closed,279.0,60.0,,0,2024-09-13 08:02:00,48.0,0.0
70446,2024-12-30 00:42:00,2268,Mansoura,Phone,  High ,Delivery,  heba ,Open,181.0,,,0,,24.0,
70007,2025-02-04 21:01:00,2510,  Cairo ,phone,  Critical ,Account,  Farah ,Resolved,515.0,104.0,1.0,0,2025-02-09 05:01:00,8.0,0.0
71046,2025-02-27 20:39:00,2353,  zagazig ,Email,  High ,Account,Youssef,open,271.0,,1.0,0,,24.0,
71206,2025-01-18 19:53:00,2336,Ismailia,Portal,medium,  Technical ,ali,Resolved,204.0,21.0,4.0,0,2025-01-19 16:53:00,48.0,1.0
71533,2024-10-10 12:44:00,2253,Tanta,Portal,Low,billing,Mina,Open,531.0,,4.0,0,,72.0,
70825,2024-10-14 14:42:00,2324,SUEZ,Email,  High ,delivery,Sara,Open,648.0,,,0,,24.0,
70074,2024-09-27 19:44:00,2150,Cairo,Chat,  Low ,account,ALI,Resolved,162.0,22.0,,0,2024-09-28 17:44:00,72.0,1.0
71562,2024-11-28 19:40:00,2331,Mansoura,Portal,Medium,Account,Farah,Open,57.0,156.0,,0,,48.0,0.0
70423,2025-02-18 10:30:00,2410,,Portal,low,  Account ,Farah,Resolved,671.0,72.0,5.0,0,2025-02-21 10:30:00,72.0,1.0
70571,2025-01-02 13:41:00,2167,Ismailia,Chat,Medium,Billing,sara,PENDING,29.0,31.0,5.0,0,,48.0,0.0
70805,2024-12-22 09:34:00,2287,Tanta,  Phone ,High,Billing,Youssef,  Resolved ,207.0,95.0,3.0,0,2024-12-26 08:34:00,24.0,0.0
71107,2024-12-15 19:33:00,2281,  Giza ,Portal,MEDIUM,  delivery ,Mina,Resolved,558.0,14.0,4.0,0,2024-12-16 09:33:00,48.0,1.0
70821,2025-01-15 20:28:00,2349,Zagazig,Portal,Medium,Refund,Ali,Resolved,153.0,4.0,4.0,0,2025-01-16 00:28:00,48.0,1.0
71497,2024-10-28 00:11:00,2097,Zagazig,Chat,Low,  Technical ,Youssef,RESOLVED,399.0,54.0,4.0,0,2024-10-30 06:11:00,72.0,1.0
70785,2024-10-18 13:38:00,2096,alexandria,Email,low,BILLING,Farah,Closed,528.0,75.0,3.0,0,2024-10-21 16:38:00,72.0,0.0
70533,2024-11-05 01:43:00,2439,Alexandria,Email,Medium,Billing,Farah,  Open ,585.0,126.0,4.0,0,,48.0,0.0
70508,2025-01-13 19:25:00,2072,Tanta,EMAIL,low,ACCOUNT,Heba,Resolved,719.0,59.0,4.0,0,2025-01-16 06:25:00,72.0,1.0
71276,2025-02-15 21:27:00,2339,Alexandria,PHONE,Medium,Account,  Sara ,Open,665.0,,5.0,0,,48.0,
70381,2025-02-14 15:20:00,2450,Zagazig,Phone,Critical,Refund,Ali,Closed,108.0,120.0,5.0,0,2025-02-19 15:20:00,8.0,0.0
70081,2024-11-16 23:07:00,2450,Mansoura,PORTAL,Medium,Account,Farah,resolved,562.0,78.0,4.0,1,2024-11-20 05:07:00,48.0,0.0
70995,2024-09-29 02:25:00,2069,  Tanta ,Phone,  High ,Complaint,Heba,resolved,113.0,19.0,3.0,0,2024-09-29 21:25:00,24.0,1.0
70717,2025-01-12 17:38:00,2576,  Cairo ,  email ,Low,complaint,  Youssef ,Resolved,568.0,52.0,4.0,0,2025-01-14 21:38:00,72.0,1.0
70925,2024-12-07 02:06:00,2527,zagazig,Phone,Low,account,  YOUSSEF ,Pending,274.0,73.0,3.0,0,,72.0,0.0
70583,2024-10-07 20:52:00,2336,Alexandria,Phone,Critical,Refund,Youssef,Resolved,686.0,6.0,,1,2024-10-08 02:52:00,8.0,1.0
70505,2024-12-16 08:42:00,2001,Alexandria,Chat,Low,Delivery,Ali,Resolved,235.0,102.0,1.0,1,2024-12-20 14:42:00,72.0,0.0
71121,2024-10-07 19:33:00,2337,Cairo,Phone,low,Refund,omar,Open,227.0,,5.0,0,,72.0,
71507,2025-02-26 16:16:00,2428,Alexandria,CHAT,  Medium ,complaint,MINA,Closed,184.0,137.0,5.0,0,2025-03-04 09:16:00,48.0,0.0
70706,2024-10-20 15:06:00,2026,Zagazig,Chat,  High ,  Complaint ,Ali,open,699.0,166.0,,0,,24.0,0.0
70756,2024-10-18 18:00:00,2471,  Cairo ,  Portal ,LOW,ACCOUNT,omar,  Open ,412.0,,4.0,0,,72.0,
70149,2024-11-14 17:44:00,2403,Mansoura,CHAT,Medium,Delivery,heba,Resolved,247.0,48.0,5.0,0,2024-11-16 17:44:00,48.0,1.0
71146,2024-10-08 21:08:00,2084,Giza,Chat,Medium,Complaint,nada,  Closed ,651.0,85.0,4.0,0,2024-10-12 10:08:00,48.0,0.0
70020,2025-02-14 04:37:00,2017,Zagazig,Email,Low,  Technical ,  Nada ,Pending,167.0,,,0,,72.0,
70541,2024-12-21 18:14:00,2442,  Giza ,Email,Medium,Account,Heba,Resolved,133.0,38.0,4.0,0,2024-12-23 08:14:00,48.0,1.0
70022,2025-02-04 11:13:00,2167,  Mansoura ,  Portal ,low,Delivery,Omar,Resolved,638.0,64.0,3.0,0,2025-02-07 03:13:00,72.0,1.0
71414,2024-11-14 12:15:00,2425,Cairo,Phone,Medium,Complaint,Mina,RESOLVED,500.0,23.0,,0,2024-11-15 11:15:00,48.0,1.0
70539,2024-11-08 12:54:00,2370,Suez,Chat,Low,Account,Youssef,Open,462.0,,4.0,0,,72.0,
70931,2024-11-21 18:07:00,2080,Suez,Portal,Low,Refund,Ali,  RESOLVED ,449.0,122.0,5.0,0,2024-11-26 20:07:00,72.0,0.0
70487,2025-01-02 17:31:00,2518,Zagazig,Email,Medium,Account,MINA,Open,641.0,20.0,5.0,0,,48.0,0.0
70656,2025-02-19 19:35:00,2290,ALEXANDRIA,Portal,Low,Delivery,Youssef,Resolved,280.0,124.0,3.0,1,2025-02-24 23:35:00,72.0,0.0
71122,2024-12-13 05:31:00,2058,MANSOURA,Portal,Low,  account ,youssef,resolved,137.0,110.0,,0,2024-12-17 19:31:00,72.0,0.0
70588,2024-11-21 14:22:00,2557,Tanta,Email,Medium,Complaint,Omar,open,305.0,,4.0,0,,48.0,
70789,2024-09-13 04:37:00,2047,Zagazig,Chat,  Medium ,Complaint,  Nada ,pending,232.0,,,1,,48.0,
71035,2024-12-11 00:58:00,2099,Tanta,Email,High,Complaint,Mina,Closed,472.0,52.0,1.0,0,2024-12-13 04:58:00,24.0,0.0
70672,2024-09-11 04:05:00,2046,Suez,email,low,Delivery,Omar,Pending,690.0,123.0,3.0,0,,72.0,0.0
70999,2024-12-21 14:41:00,2404,Tanta,Email,  Medium ,Technical,  Farah ,open,682.0,,5.0,1,,48.0,
70642,2024-12-15 07:44:00,2459,Cairo,Email,LOW,Delivery,  Ali ,Pending,76.0,99.0,5.0,0,,72.0,0.0
70944,2024-09-29 11:14:00,2515,Suez,Chat,Medium,Account,Omar,resolved,202.0,40.0,,0,2024-10-01 03:14:00,48.0,1.0
70819,2024-10-21 23:48:00,2362,Giza,Chat,medium,complaint,  MINA ,Resolved,370.0,40.0,5.0,0,2024-10-23 15:48:00,48.0,1.0
71415,2024-12-01 17:20:00,2050,Suez,PHONE,Low,COMPLAINT,nada,Resolved,449.0,159.0,4.0,1,2024-12-08 08:20:00,72.0,0.0
71019,2024-09-13 01:39:00,2153,  Ismailia ,Email,Critical,Refund,Ali,Closed,601.0,150.0,4.0,0,2024-09-19 07:39:00,8.0,0.0
71315,2024-11-05 18:14:00,2262,Mansoura,Chat,MEDIUM,Technical,Mina,Pending,497.0,,5.0,0,,48.0,
71124,2024-12-12 20:46:00,2382,  Cairo ,Portal,Medium,Refund,Omar,Resolved,152.0,45.0,4.0,0,2024-12-14 17:46:00,48.0,1.0
70352,2024-10-31 19:56:00,2201,ismailia,Chat,Low,DELIVERY,  Ali ,Open,267.0,72.0,4.0,0,,72.0,0.0
71426,2024-10-21 23:05:00,2055,Zagazig,Phone,Medium,Account,  Mina ,  Resolved ,623.0,65.0,,1,2024-10-24 16:05:00,48.0,0.0
71012,2024-10-20 21:58:00,2245,zagazig,Phone,Low,Refund,FARAH,Pending,211.0,,4.0,0,,72.0,
71421,2024-12-09 20:14:00,2208,Tanta,Chat,High,  Technical ,HEBA,Resolved,693.0,89.0,3.0,0,2024-12-13 13:14:00,24.0,0.0
71298,2024-12-08 06:58:00,2590,Tanta,email,Low,Refund,Nada,Resolved,448.0,87.0,3.0,0,2024-12-11 21:58:00,72.0,0.0
70761,2024-09-05 13:58:00,2595,Giza,Chat,Medium,Account,Nada,resolved,700.0,29.0,5.0,0,2024-09-06 18:58:00,48.0,1.0
70061,2024-11-01 19:16:00,2245,giza,Chat,Low,Complaint,Sara,Resolved,223.0,85.0,5.0,0,2024-11-05 08:16:00,72.0,0.0
70353,2024-09-15 08:06:00,2322,  Mansoura ,Chat,  High ,Complaint,FARAH,Open,316.0,,5.0,0,,24.0,
70316,2024-11-14 00:18:00,2097,  Mansoura ,Chat,Medium,Delivery,Heba,  Closed ,-5.0,53.0,4.0,0,2024-11-16 05:18:00,48.0,0.0
70690,2025-02-24 20:58:00,2502,Suez,Portal,Low,ACCOUNT,Omar,closed,149.0,85.0,5.0,0,2025-02-28 09:58:00,72.0,0.0
70552,2024-11-14 09:58:00,2050,Mansoura,EMAIL,medium,  Complaint ,Mina,PENDING,304.0,,4.0,0,,48.0,
71598,2025-02-01 11:31:00,2564,cairo,Chat,Low,Account,  Nada ,Resolved,25.0,128.0,5.0,0,2025-02-06 19:31:00,72.0,0.0
70984,2025-02-16 08:55:00,2358,Suez,Portal,Medium,Billing,Youssef,Resolved,189.0,77.0,,0,2025-02-19 13:55:00,48.0,0.0
70058,2025-01-31 00:57:00,2487,Cairo,Phone,Low,  Account ,nada,Resolved,251.0,78.0,4.0,0,2025-02-03 06:57:00,72.0,0.0
70741,2024-12-05 13:12:00,2016,Zagazig,Email,Low,Complaint,Nada,Pending,176.0,,4.0,0,,72.0,
70432,2024-11-22 14:49:00,2462,Alexandria,phone,Low,Account,HEBA,Resolved,339.0,160.0,5.0,0,2024-11-29 06:49:00,72.0,0.0
70133,2024-09-23 03:31:00,2281,  Zagazig ,Email,Medium,Complaint,Farah,Resolved,373.0,122.0,4.0,0,2024-09-28 05:31:00,48.0,0.0
71569,2024-10-09 15:12:00,2283,cairo,  Chat ,Low,Complaint,Youssef,Resolved,294.0,165.0,5.0,0,2024-10-16 12:12:00,72.0,0.0
70822,2024-12-08 12:34:00,2312,Mansoura,Chat,critical,ACCOUNT,Farah,  resolved ,326.0,37.0,4.0,0,2024-12-10 01:34:00,8.0,0.0
71147,2025-01-21 14:34:00,2259,Mansoura,PHONE,Medium,  Refund ,heba,Pending,17.0,29.0,5.0,0,,48.0,0.0
71021,2024-11-11 02:45:00,2461,Ismailia,  Chat ,  Low ,Complaint,  Farah ,Resolved,341.0,158.0,4.0,0,2024-11-17 16:45:00,72.0,0.0
70197,2024-09-21 17:59:00,2442,Giza,EMAIL,  Low ,Billing,SARA,  Pending ,663.0,145.0,5.0,0,,72.0,0.0
71082,2024-11-14 17:02:00,2071,Giza,Email,Critical,Refund,  Mina ,  Resolved ,490.0,38.0,3.0,0,2024-11-16 07:02:00,8.0,0.0
70507,2025-02-06 15:44:00,2058,Mansoura,Email,  Medium ,Account,YOUSSEF,RESOLVED,298.0,166.0,4.0,0,2025-02-13 13:44:00,48.0,0.0
71486,2024-10-27 18:49:00,2569,tanta,Chat,Low,Refund,Omar,Closed,437.0,131.0,4.0,0,2024-11-02 05:49:00,72.0,0.0
71409,2025-01-10 05:34:00,2543,Alexandria,EMAIL,  high ,ACCOUNT,  Mina ,  Resolved ,21.0,166.0,1.0,0,2025-01-17 03:34:00,24.0,0.0
70950,2024-10-24 23:59:00,2039,Suez,  CHAT ,Medium,  Technical ,Nada,OPEN,374.0,,4.0,0,,48.0,
70338,2025-02-24 15:22:00,2197,  Suez ,  Portal ,  Critical ,Refund,Farah,Pending,535.0,,5.0,1,,8.0,
70109,2024-09-23 07:46:00,2448,Ismailia,Email,Low,  delivery ,  mina ,Open,119.0,,5.0,0,,72.0,
71041,2024-12-09 14:10:00,2525,tanta,  Portal ,Low,Billing,Omar,Resolved,110.0,91.0,4.0,0,2024-12-13 09:10:00,72.0,0.0
71386,2025-01-02 15:12:00,2232,ALEXANDRIA,Email,LOW,Account,Ali,Open,694.0,,4.0,1,,72.0,
71377,2025-01-20 22:06:00,2516,Suez,  Phone ,LOW,  Complaint ,Sara,  Open ,48.0,120.0,5.0,1,,72.0,0.0
70073,2025-01-17 16:14:00,2192,  Cairo ,Email,Low,Refund,  Heba ,closed,11.0,74.0,3.0,0,2025-01-20 18:14:00,72.0,0.0
71460,2024-09-26 13:40:00,2419,tanta,phone,Medium,Account,Farah,Resolved,63.0,119.0,5.0,0,2024-10-01 12:40:00,48.0,0.0
71429,2024-12-26 08:27:00,2337,Alexandria,PHONE,Low,Refund,Heba,Resolved,178.0,88.0,5.0,0,2024-12-30 00:27:00,72.0,0.0
71584,2024-12-22 18:51:00,2422,Alexandria,Portal,Low,Delivery,Nada,Resolved,144.0,138.0,5.0,0,2024-12-28 12:51:00,72.0,0.0
70692,2024-12-11 00:18:00,2458,alexandria,  Email ,Low,Billing,Sara,Resolved,603.0,63.0,4.0,0,2024-12-13 15:18:00,72.0,1.0
71322,2025-02-19 08:00:00,2077,giza,Portal,Critical,Account,Nada,Resolved,135.0,116.0,4.0,1,2025-02-24 04:00:00,8.0,0.0
70994,2025-01-11 14:22:00,2371,  Cairo ,Chat,HIGH,billing,youssef,Open,117.0,82.0,4.0,0,,24.0,0.0
71382,2024-10-27 12:35:00,2288,Alexandria,Email,High,Delivery,Omar,  Resolved ,284.0,137.0,5.0,0,2024-11-02 05:35:00,24.0,0.0
70346,2025-02-26 22:52:00,2079,Tanta,Email,Medium,Billing,  Heba ,  Resolved ,341.0,137.0,,0,2025-03-04 15:52:00,48.0,0.0
71588,2025-01-23 12:16:00,2356,Cairo,Portal,LOW,  Delivery ,Nada,Open,394.0,149.0,5.0,1,,72.0,0.0
71412,2024-12-09 22:37:00,2367,Mansoura,Portal,Critical,refund,ALI,Resolved,577.0,28.0,4.0,0,2024-12-11 02:37:00,8.0,0.0
70895,2025-01-10 17:07:00,2420,Cairo,Chat,  Medium ,Complaint,Farah,Open,107.0,57.0,,0,,48.0,0.0
71372,2024-12-25 11:22:00,2587,Tanta,Email,Medium,Complaint,Heba,Closed,453.0,72.0,,1,2024-12-28 11:22:00,48.0,0.0
70575,2024-11-29 16:38:00,2008,Tanta,Portal,  High ,Billing,youssef,Resolved,591.0,167.0,5.0,0,2024-12-06 15:38:00,24.0,0.0
70391,2024-10-11 14:32:00,2257,cairo,Phone,  Medium ,Complaint,Nada,resolved,155.0,149.0,5.0,0,2024-10-17 19:32:00,48.0,0.0
70765,2024-12-07 02:20:00,2130,ISMAILIA,Email,Low,Delivery,Mina,Resolved,239.0,121.0,4.0,0,2024-12-12 03:20:00,72.0,0.0
70212,2025-02-24 19:55:00,2486,GIZA,Chat,Medium,account,Ali,CLOSED,448.0,142.0,5.0,0,2025-03-02 17:55:00,48.0,0.0
71453,2024-11-03 21:03:00,2271,Tanta,Phone,HIGH,  Technical ,Sara,Closed,645.0,95.0,5.0,0,2024-11-07 20:03:00,24.0,0.0
71285,2024-12-07 18:42:00,2536,  Alexandria ,CHAT,MEDIUM,Refund,OMAR,  resolved ,40.0,13.0,4.0,0,2024-12-08 07:42:00,48.0,1.0
70218,2024-12-02 22:00:00,2291,,Email,Low,Technical,heba,Resolved,277.0,159.0,4.0,0,2024-12-09 13:00:00,72.0,0.0
70334,2024-10-13 12:52:00,2401,  Zagazig ,Phone,Low,Refund,Youssef,resolved,385.0,24.0,2.0,0,2024-10-14 12:52:00,72.0,1.0
70011,2024-09-27 15:26:00,2029,  Alexandria ,Chat,LOW,COMPLAINT,Nada,Pending,467.0,,,1,,72.0,
70171,2024-09-20 08:42:00,2323,Suez,PORTAL,high,Complaint,Youssef,Resolved,129.0,108.0,,0,2024-09-24 20:42:00,24.0,0.0
70405,2024-09-05 08:32:00,2323,Mansoura,PHONE,Critical,Complaint,Mina,Resolved,9.0,129.0,4.0,0,2024-09-10 17:32:00,8.0,0.0
71482,2024-12-09 08:20:00,2467,cairo,phone,Medium,refund,Farah,  Resolved ,412.0,134.0,4.0,0,2024-12-14 22:20:00,48.0,0.0
70232,2024-10-31 06:13:00,2418,cairo,Email,Medium,DELIVERY,heba,Resolved,159.0,101.0,,0,2024-11-04 11:13:00,48.0,0.0
71407,2025-01-10 03:55:00,2340,Alexandria,Portal,  Medium ,  Billing ,Farah,Resolved,148.0,128.0,1.0,0,2025-01-15 11:55:00,48.0,0.0
70808,2025-02-24 19:45:00,2188,Alexandria,CHAT,Low,Delivery,Nada,  Open ,594.0,69.0,5.0,0,,72.0,0.0
71313,2024-09-24 00:53:00,2019,MANSOURA,  portal ,Medium,Delivery,Ali,PENDING,603.0,77.0,3.0,0,,48.0,0.0
71096,2024-09-05 16:02:00,2429,Cairo,Chat,Medium,Complaint,Nada,Resolved,222.0,68.0,4.0,0,2024-09-08 12:02:00,48.0,0.0
70357,2024-10-21 14:47:00,2214,Tanta,Phone,Medium,Billing,Farah,Closed,554.0,93.0,,0,2024-10-25 11:47:00,48.0,0.0
71243,2024-09-13 04:40:00,2037,Cairo,Chat,LOW,Billing,Nada,Open,695.0,,4.0,0,,72.0,
71326,2024-10-12 06:45:00,2076,SUEZ,Portal,high,Billing,Heba,  Closed ,693.0,136.0,,0,2024-10-17 22:45:00,24.0,0.0
71329,2024-12-09 07:15:00,2391,  CAIRO ,Email,High,Delivery,Farah,Resolved,352.0,55.0,,0,2024-12-11 14:15:00,24.0,0.0
70344,2024-09-28 09:56:00,2076,Ismailia,Chat,Low,Technical,  youssef ,Resolved,526.0,56.0,5.0,0,2024-09-30 17:56:00,72.0,1.0
70955,2024-10-16 04:39:00,2597,Mansoura,Chat,Medium,Complaint,omar,Resolved,544.0,164.0,4.0,0,2024-10-23 00:39:00,48.0,0.0
70457,2024-12-21 04:15:00,2083,  Suez ,Email,Medium,Technical,Farah,Open,675.0,,4.0,0,,48.0,
70146,2025-01-07 20:26:00,2034,Cairo,  Portal ,Medium,billing,HEBA,PENDING,102.0,117.0,,0,,48.0,0.0
71043,2024-12-26 11:20:00,2295,Tanta,chat,High,complaint,Ali,Resolved,264.0,156.0,4.0,0,2025-01-01 23:20:00,24.0,0.0
70774,2024-11-01 15:40:00,2002,  mansoura ,Portal,Medium,complaint,  Mina ,Resolved,246.0,112.0,2.0,0,2024-11-06 07:40:00,48.0,0.0
